values; percentile
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.08; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
0.09; 0.00
